id,suhu,kelembapan,cahaya,hujan,created_at,servo_jemuran,servo_pintu,led,status_jemuran,status_pintu
2096,27.6,75.1,2751,4095,"2025-11-24 10:01:26",0,90,1,TERBUKA,TERBUKA
2097,27.6,75.1,2804,4095,"2025-11-24 10:01:28",0,90,1,TERBUKA,TERBUKA
2098,27.6,75.1,2675,4095,"2025-11-24 10:01:36",0,0,1,TERBUKA,TERTUTUP
2099,27.6,75.1,3140,4095,"2025-11-24 10:01:43",0,0,1,TERBUKA,TERTUTUP
2100,27.6,75.1,2806,4095,"2025-11-24 10:01:46",0,0,1,TERBUKA,TERTUTUP
2101,27.6,75.1,2836,4095,"2025-11-24 10:01:50",0,0,1,TERBUKA,TERTUTUP
2102,27.6,75.1,2869,4095,"2025-11-24 10:02:00",0,0,1,TERBUKA,TERTUTUP
2103,27.6,75.1,2515,4095,"2025-11-24 10:02:04",0,0,1,TERBUKA,TERTUTUP
2104,27.6,75.1,2512,4095,"2025-11-24 10:02:08",0,0,1,TERBUKA,TERTUTUP
2105,27.6,75.1,2513,4095,"2025-11-24 10:02:11",0,0,1,TERBUKA,TERTUTUP
2106,27.6,75.1,2556,4095,"2025-11-24 10:02:16",0,0,1,TERBUKA,TERTUTUP
2107,27.6,75.1,2581,4095,"2025-11-24 10:02:20",0,0,1,TERBUKA,TERTUTUP
2108,27.6,75.1,2623,4095,"2025-11-24 10:02:24",0,0,1,TERBUKA,TERTUTUP
2109,27.6,75.1,2658,4095,"2025-11-24 10:02:31",0,0,1,TERBUKA,TERTUTUP
2110,27.6,75.1,2658,4095,"2025-11-24 10:02:35",0,90,1,TERBUKA,TERBUKA
2111,27.6,75.1,2721,4095,"2025-11-24 10:02:37",0,0,1,TERBUKA,TERTUTUP
2112,27.6,75.1,2762,4095,"2025-11-24 10:02:41",0,0,1,TERBUKA,TERTUTUP
2113,27.6,75.1,2755,4095,"2025-11-24 10:02:43",0,90,1,TERBUKA,TERBUKA
2114,27.6,75.1,2723,4095,"2025-11-24 10:02:46",0,90,1,TERBUKA,TERBUKA
2115,27.6,75.1,2722,4095,"2025-11-24 10:02:54",0,0,1,TERBUKA,TERTUTUP
2116,27.6,75.1,2520,4095,"2025-11-24 10:02:58",0,0,1,TERBUKA,TERTUTUP
2117,27.6,75.1,2541,4095,"2025-11-24 10:03:04",0,0,1,TERBUKA,TERTUTUP
2118,27.6,75.1,3312,4095,"2025-11-24 10:03:11",0,0,1,TERBUKA,TERTUTUP
2119,27.6,75.1,3251,4095,"2025-11-24 10:03:16",0,0,1,TERBUKA,TERTUTUP
2120,27.6,75.1,3405,4095,"2025-11-24 10:03:20",0,0,1,TERBUKA,TERTUTUP
2121,27.6,75.1,3424,4095,"2025-11-24 10:03:23",0,0,1,TERBUKA,TERTUTUP
2122,27.6,75.1,3374,4095,"2025-11-24 10:03:28",0,0,1,TERBUKA,TERTUTUP
2123,27.6,75.1,3546,4095,"2025-11-24 10:03:35",0,0,1,TERBUKA,TERTUTUP
2124,27.6,75.1,3427,4095,"2025-11-24 10:03:39",0,0,1,TERBUKA,TERTUTUP
2125,27.6,75.1,3605,4095,"2025-11-24 10:03:47",0,0,1,TERBUKA,TERTUTUP
2126,27.6,75.1,3375,4095,"2025-11-24 10:03:51",0,0,1,TERBUKA,TERTUTUP
2127,27.6,75.1,2763,4095,"2025-11-24 10:03:59",0,0,1,TERBUKA,TERTUTUP
2128,27.6,75.1,2727,4095,"2025-11-24 10:04:03",0,0,1,TERBUKA,TERTUTUP
2129,27.6,75.1,2802,4095,"2025-11-24 10:04:07",0,0,1,TERBUKA,TERTUTUP
2130,27.6,75.1,2805,4095,"2025-11-24 10:04:11",0,0,1,TERBUKA,TERTUTUP
2131,27.6,75.1,2829,4095,"2025-11-24 10:04:14",0,0,1,TERBUKA,TERTUTUP
2132,27.6,75.1,2758,4095,"2025-11-24 10:04:19",0,0,1,TERBUKA,TERTUTUP
2133,27.6,75.1,2859,4095,"2025-11-24 10:04:23",0,0,1,TERBUKA,TERTUTUP
2134,27.6,75.1,2781,4095,"2025-11-24 10:04:26",0,0,1,TERBUKA,TERTUTUP
2135,27.6,75.1,2953,4095,"2025-11-24 10:04:33",0,0,1,TERBUKA,TERTUTUP
2136,27.6,75.1,2779,4095,"2025-11-24 10:04:37",0,0,1,TERBUKA,TERTUTUP
2137,27.6,75.1,2647,4095,"2025-11-24 10:04:40",0,0,1,TERBUKA,TERTUTUP
2138,27.6,75.1,2701,4095,"2025-11-24 10:04:44",0,0,1,TERBUKA,TERTUTUP
2139,27.6,75.1,2625,4095,"2025-11-24 10:04:48",0,0,1,TERBUKA,TERTUTUP
2140,27.6,75.1,2645,4095,"2025-11-24 10:04:53",0,0,1,TERBUKA,TERTUTUP
2141,27.6,75.1,2691,4095,"2025-11-24 10:04:59",0,0,1,TERBUKA,TERTUTUP
2142,27.6,75.1,2742,4095,"2025-11-24 10:05:04",0,0,1,TERBUKA,TERTUTUP
2143,27.6,75.1,2813,4095,"2025-11-24 10:05:07",0,0,1,TERBUKA,TERTUTUP
2144,27.6,75.1,2795,4095,"2025-11-24 10:05:11",0,0,1,TERBUKA,TERTUTUP
2145,27.6,75.1,2838,4095,"2025-11-24 10:05:15",0,0,1,TERBUKA,TERTUTUP
2146,27.6,75.1,3160,4095,"2025-11-24 10:05:23",0,0,1,TERBUKA,TERTUTUP
2147,27.6,75.1,2853,4095,"2025-11-24 10:05:26",0,0,1,TERBUKA,TERTUTUP
2148,27.6,75.1,3069,4095,"2025-11-24 10:05:31",0,0,1,TERBUKA,TERTUTUP
2149,27.6,75.1,3038,4095,"2025-11-24 10:05:39",0,0,1,TERBUKA,TERTUTUP
2150,27.6,75.1,2836,4095,"2025-11-24 10:05:54",0,0,1,TERBUKA,TERTUTUP
2151,27.6,75.1,2907,4095,"2025-11-24 10:05:59",0,0,1,TERBUKA,TERTUTUP
2152,27.6,75.1,2880,4095,"2025-11-24 10:06:03",0,0,1,TERBUKA,TERTUTUP
2153,27.6,75.1,3176,4095,"2025-11-24 10:06:06",0,0,1,TERBUKA,TERTUTUP
2154,27.6,75.1,3193,4095,"2025-11-24 10:06:10",0,0,1,TERBUKA,TERTUTUP
2155,27.6,75.1,3088,4095,"2025-11-24 10:06:13",0,0,1,TERBUKA,TERTUTUP
2156,27.6,75.1,3158,4095,"2025-11-24 10:06:18",0,0,1,TERBUKA,TERTUTUP
2157,27.6,75.1,3738,4095,"2025-11-24 10:06:21",0,0,1,TERBUKA,TERTUTUP
2158,27.6,75.1,3075,4095,"2025-11-24 10:06:25",0,0,1,TERBUKA,TERTUTUP
2159,27.6,75.1,3123,4095,"2025-11-24 10:06:29",0,0,1,TERBUKA,TERTUTUP
2160,27.6,75.1,2808,4095,"2025-11-24 10:06:32",0,90,1,TERBUKA,TERBUKA
2161,27.6,75.1,2764,4095,"2025-11-24 10:06:36",0,90,1,TERBUKA,TERBUKA
2162,27.6,75.1,2699,4095,"2025-11-24 10:06:43",0,0,1,TERBUKA,TERTUTUP
2163,27.6,75.1,2518,4095,"2025-11-24 10:06:46",0,0,1,TERBUKA,TERTUTUP
2164,27.6,75.1,2551,4095,"2025-11-24 10:06:50",0,0,1,TERBUKA,TERTUTUP
2165,27.6,75.1,2793,4095,"2025-11-24 10:06:53",0,0,1,TERBUKA,TERTUTUP
2166,27.6,75.1,2962,4095,"2025-11-24 10:06:57",0,0,1,TERBUKA,TERTUTUP
2167,27.6,75.1,2995,4095,"2025-11-24 10:07:03",0,0,1,TERBUKA,TERTUTUP
2168,27.6,75.1,2964,4095,"2025-11-24 10:07:13",0,0,1,TERBUKA,TERTUTUP
2169,27.6,75.1,3011,4095,"2025-11-24 10:07:17",0,0,1,TERBUKA,TERTUTUP
2170,27.6,75.1,2998,4095,"2025-11-24 10:07:24",0,0,1,TERBUKA,TERTUTUP
2171,27.6,75.1,3108,4095,"2025-11-24 10:07:30",0,0,1,TERBUKA,TERTUTUP
2172,27.6,75.1,3076,4095,"2025-11-24 10:07:35",0,0,1,TERBUKA,TERTUTUP
2173,27.6,75.1,3009,4095,"2025-11-24 10:07:39",0,0,1,TERBUKA,TERTUTUP
2174,27.6,75.1,3723,4095,"2025-11-24 10:07:41",0,90,1,TERBUKA,TERBUKA
2175,27.6,75.1,4095,4095,"2025-11-24 10:07:43",0,90,1,TERBUKA,TERBUKA
2176,27.6,75.1,4095,4095,"2025-11-24 10:07:47",0,0,1,TERBUKA,TERTUTUP
2177,27.6,75.1,4095,4095,"2025-11-24 10:07:52",0,0,1,TERBUKA,TERTUTUP
2178,27.6,75.1,2992,4095,"2025-11-24 10:07:57",0,0,1,TERBUKA,TERTUTUP
2179,27.6,75.1,4095,4095,"2025-11-24 10:08:03",0,0,1,TERBUKA,TERTUTUP
2180,27.6,75.1,3381,4095,"2025-11-24 10:08:08",0,0,1,TERBUKA,TERTUTUP
2181,27.6,75.1,3059,4095,"2025-11-24 10:08:12",0,0,1,TERBUKA,TERTUTUP
2182,27.6,75.1,3122,4095,"2025-11-24 10:08:16",0,0,1,TERBUKA,TERTUTUP
2183,27.6,75.1,4095,4095,"2025-11-24 10:08:22",0,0,1,TERBUKA,TERTUTUP
2184,27.6,75.1,3164,4095,"2025-11-24 10:08:27",0,0,1,TERBUKA,TERTUTUP
2185,27.6,75.1,2912,4095,"2025-11-24 10:08:31",0,0,1,TERBUKA,TERTUTUP
2186,27.6,75.1,3223,4095,"2025-11-24 10:08:35",0,0,1,TERBUKA,TERTUTUP
2187,27.6,75.1,3808,4095,"2025-11-24 10:08:42",0,0,1,TERBUKA,TERTUTUP
2188,27.6,75.1,3295,4095,"2025-11-24 10:08:47",0,0,1,TERBUKA,TERTUTUP
2189,27.6,75.1,3537,4095,"2025-11-24 10:08:53",0,0,1,TERBUKA,TERTUTUP
2190,27.6,75.1,4034,4095,"2025-11-24 10:09:00",0,0,1,TERBUKA,TERTUTUP
2191,27.6,75.1,4063,4095,"2025-11-24 10:09:03",0,0,1,TERBUKA,TERTUTUP
2192,27.6,75.1,3766,4095,"2025-11-24 10:09:08",0,0,1,TERBUKA,TERTUTUP
2193,27.6,75.1,4092,4095,"2025-11-24 10:09:12",0,0,1,TERBUKA,TERTUTUP
2194,27.6,75.1,3994,4095,"2025-11-24 10:09:19",0,0,1,TERBUKA,TERTUTUP
2195,27.6,75.1,4095,4095,"2025-11-24 10:09:25",0,0,1,TERBUKA,TERTUTUP
2196,27.6,75.1,3883,4095,"2025-11-24 10:09:29",0,0,1,TERBUKA,TERTUTUP
2197,27.6,75.1,3748,4095,"2025-11-24 10:09:33",0,0,1,TERBUKA,TERTUTUP
2198,27.6,75.1,3713,4095,"2025-11-24 10:09:37",0,0,1,TERBUKA,TERTUTUP
2199,27.6,75.1,3885,4095,"2025-11-24 10:09:41",0,0,1,TERBUKA,TERTUTUP
2200,27.6,75.1,3957,4095,"2025-11-24 10:09:45",0,0,1,TERBUKA,TERTUTUP
2201,27.6,75.1,4095,4095,"2025-11-24 10:10:03",0,90,1,TERBUKA,TERBUKA
2202,27.6,75.1,4095,4095,"2025-11-24 10:10:04",0,90,1,TERBUKA,TERBUKA
2203,27.6,75.1,4058,4095,"2025-11-24 10:10:11",0,0,1,TERBUKA,TERTUTUP
2204,27.6,75.1,4014,4095,"2025-11-24 10:10:13",0,90,1,TERBUKA,TERBUKA
2205,27.6,75.1,3807,4095,"2025-11-24 10:10:14",0,90,1,TERBUKA,TERBUKA
2206,27.6,75.1,4014,4095,"2025-11-24 10:10:18",0,0,1,TERBUKA,TERTUTUP
2207,27.6,75.1,3967,4095,"2025-11-24 10:10:25",0,0,1,TERBUKA,TERTUTUP
2208,27.6,75.1,3313,4095,"2025-11-24 10:10:32",0,0,1,TERBUKA,TERTUTUP
2209,27.6,75.1,3754,4095,"2025-11-24 10:10:38",0,0,1,TERBUKA,TERTUTUP
2210,27.6,75.1,3361,4095,"2025-11-24 10:10:42",0,0,1,TERBUKA,TERTUTUP
2211,27.6,75.1,3522,4095,"2025-11-24 10:10:56",0,0,1,TERBUKA,TERTUTUP
2212,27.6,75.1,3963,4095,"2025-11-24 10:11:03",0,0,1,TERBUKA,TERTUTUP
2213,27.6,75.1,3913,4095,"2025-11-24 10:11:16",0,0,1,TERBUKA,TERTUTUP
2214,27.6,75.1,3842,4095,"2025-11-24 10:11:23",0,0,1,TERBUKA,TERTUTUP
2215,27.6,75.1,4095,4095,"2025-11-24 10:11:39",0,0,1,TERBUKA,TERTUTUP
2216,27.6,75.1,4095,4095,"2025-11-24 10:11:46",0,0,1,TERBUKA,TERTUTUP
2217,27.6,75.1,4095,4095,"2025-11-24 10:12:02",0,0,1,TERBUKA,TERTUTUP
2218,27.6,75.1,4095,4095,"2025-11-24 10:12:07",0,0,1,TERBUKA,TERTUTUP
2219,27.6,75.1,4095,4095,"2025-11-24 10:12:12",0,0,1,TERBUKA,TERTUTUP
2220,27.6,75.1,4093,4095,"2025-11-24 10:12:16",0,0,1,TERBUKA,TERTUTUP
2221,27.6,75.1,4095,4095,"2025-11-24 10:12:21",0,0,1,TERBUKA,TERTUTUP
2222,27.6,75.1,4095,4095,"2025-11-24 10:12:24",0,0,1,TERBUKA,TERTUTUP
2223,27.6,75.1,4007,4095,"2025-11-24 10:12:30",0,0,1,TERBUKA,TERTUTUP
2224,27.6,75.1,4095,4095,"2025-11-24 10:12:46",0,0,1,TERBUKA,TERTUTUP
2225,27.6,75.1,4095,4095,"2025-11-24 10:12:53",0,0,1,TERBUKA,TERTUTUP
2226,27.6,75.1,4095,4095,"2025-11-24 10:12:57",0,0,1,TERBUKA,TERTUTUP
2227,27.6,75.1,4085,4095,"2025-11-24 10:13:01",0,0,1,TERBUKA,TERTUTUP
2228,27.6,75.1,4073,4095,"2025-11-24 10:13:05",0,0,1,TERBUKA,TERTUTUP
2229,27.6,75.1,4095,4095,"2025-11-24 10:13:09",0,0,1,TERBUKA,TERTUTUP
2230,27.6,75.1,3715,4095,"2025-11-24 10:13:16",0,0,1,TERBUKA,TERTUTUP
2231,27.6,75.1,3704,4095,"2025-11-24 10:13:20",0,0,1,TERBUKA,TERTUTUP
2232,27.6,75.1,3511,4095,"2025-11-24 10:13:24",0,0,1,TERBUKA,TERTUTUP
2233,27.6,75.1,3571,4095,"2025-11-24 10:13:29",0,0,1,TERBUKA,TERTUTUP
2234,27.6,75.1,3548,4095,"2025-11-24 10:13:33",0,0,1,TERBUKA,TERTUTUP
2235,27.6,75.1,3625,4095,"2025-11-24 10:13:39",0,0,1,TERBUKA,TERTUTUP
2236,27.6,75.1,3659,4095,"2025-11-24 10:13:43",0,0,1,TERBUKA,TERTUTUP
2237,27.6,75.1,3756,4095,"2025-11-24 10:13:47",0,0,1,TERBUKA,TERTUTUP
2238,27.6,75.1,3738,2797,"2025-11-24 10:13:51",0,0,1,TERBUKA,TERTUTUP
2239,27.6,75.1,3501,2039,"2025-11-24 10:13:55",0,0,1,TERBUKA,TERTUTUP
2240,27.6,75.1,3517,2122,"2025-11-24 10:13:59",0,0,1,TERBUKA,TERTUTUP
2241,27.6,75.1,3502,2005,"2025-11-24 10:14:04",0,0,1,TERBUKA,TERTUTUP
2242,27.6,75.1,3121,2019,"2025-11-24 10:14:09",0,0,1,TERBUKA,TERTUTUP
2243,27.6,75.1,4095,2027,"2025-11-24 10:14:12",0,0,1,TERBUKA,TERTUTUP
2244,27.6,75.1,4095,1986,"2025-11-24 10:14:16",180,0,1,TERTUTUP,TERTUTUP
2245,27.6,75.1,4095,1951,"2025-11-24 10:14:20",180,0,1,TERTUTUP,TERTUTUP
2246,27.6,75.1,4095,1965,"2025-11-24 10:14:24",180,0,1,TERTUTUP,TERTUTUP
2247,27.6,75.1,4095,2037,"2025-11-24 10:14:32",0,0,1,TERBUKA,TERTUTUP
2248,27.6,75.1,4013,1996,"2025-11-24 10:14:36",180,0,1,TERTUTUP,TERTUTUP
2249,27.6,75.1,3974,2038,"2025-11-24 10:14:40",0,0,1,TERBUKA,TERTUTUP
2250,27.6,75.1,4065,1940,"2025-11-24 10:14:44",180,0,1,TERTUTUP,TERTUTUP
2251,27.6,75.1,4095,1971,"2025-11-24 10:14:48",180,0,1,TERTUTUP,TERTUTUP
2252,27.6,75.1,4095,1963,"2025-11-24 10:14:52",180,0,1,TERTUTUP,TERTUTUP
2253,27.6,75.1,4095,1979,"2025-11-24 10:14:56",180,0,1,TERTUTUP,TERTUTUP
2254,27.6,75.1,4060,1990,"2025-11-24 10:15:00",180,0,1,TERTUTUP,TERTUTUP
2255,27.6,75.1,4051,1997,"2025-11-24 10:15:03",180,0,1,TERTUTUP,TERTUTUP
2256,27.6,75.1,4023,2041,"2025-11-24 10:15:10",0,0,1,TERBUKA,TERTUTUP
2257,27.6,75.1,3954,1981,"2025-11-24 10:15:14",180,90,1,TERTUTUP,TERBUKA
2258,27.6,75.1,3954,1981,"2025-11-24 10:15:14",180,90,1,TERTUTUP,TERBUKA
2259,27.6,75.1,4095,2118,"2025-11-24 10:15:18",0,0,1,TERBUKA,TERTUTUP
2260,27.6,75.1,4086,2096,"2025-11-24 10:15:21",0,0,1,TERBUKA,TERTUTUP
2261,27.6,75.1,4095,2037,"2025-11-24 10:15:25",0,0,1,TERBUKA,TERTUTUP
2262,27.6,75.1,4095,2034,"2025-11-24 10:15:29",0,0,1,TERBUKA,TERTUTUP
2263,27.6,75.1,4095,2045,"2025-11-24 10:15:34",0,0,1,TERBUKA,TERTUTUP
2264,27.6,75.1,4095,2043,"2025-11-24 10:15:38",0,0,1,TERBUKA,TERTUTUP
2265,27.6,75.1,4095,2064,"2025-11-24 10:15:44",0,0,1,TERBUKA,TERTUTUP
2266,27.6,75.1,4095,2023,"2025-11-24 10:15:48",0,0,1,TERBUKA,TERTUTUP
2267,27.6,75.1,4095,2141,"2025-11-24 10:15:49",0,90,1,TERBUKA,TERBUKA
2268,27.6,75.1,4095,2137,"2025-11-24 10:15:52",0,90,1,TERBUKA,TERBUKA
2269,27.6,75.1,4095,2118,"2025-11-24 10:15:55",0,0,1,TERBUKA,TERTUTUP
2270,27.6,75.1,4068,2061,"2025-11-24 10:15:59",0,0,1,TERBUKA,TERTUTUP
2271,27.6,75.1,4095,2109,"2025-11-24 10:16:04",0,0,1,TERBUKA,TERTUTUP
2272,27.6,75.1,4093,2095,"2025-11-24 10:16:07",0,90,1,TERBUKA,TERBUKA
2273,27.6,75.1,4072,2192,"2025-11-24 10:16:08",0,90,1,TERBUKA,TERBUKA
2274,27.6,75.1,4095,2288,"2025-11-24 10:16:13",0,90,1,TERBUKA,TERBUKA
2275,27.6,75.1,4095,2288,"2025-11-24 10:16:13",0,90,1,TERBUKA,TERBUKA
2276,27.6,75.1,4095,2317,"2025-11-24 10:16:17",0,90,1,TERBUKA,TERBUKA
2277,27.6,75.1,4095,2317,"2025-11-24 10:16:18",0,90,1,TERBUKA,TERBUKA
2278,27.6,75.1,4095,2465,"2025-11-24 10:16:22",0,0,1,TERBUKA,TERTUTUP
2279,27.6,75.1,4095,2484,"2025-11-24 10:16:25",0,90,1,TERBUKA,TERBUKA
2280,27.6,75.1,3965,2512,"2025-11-24 10:16:26",0,90,1,TERBUKA,TERBUKA
2281,27.6,75.1,4095,2624,"2025-11-24 10:16:29",0,90,1,TERBUKA,TERBUKA
2282,27.6,75.1,4095,2624,"2025-11-24 10:16:30",0,90,1,TERBUKA,TERBUKA
2283,27.6,75.1,4095,2133,"2025-11-24 10:16:37",0,0,1,TERBUKA,TERTUTUP
2284,27.6,75.1,4095,2779,"2025-11-24 10:16:42",0,90,1,TERBUKA,TERBUKA
2285,27.6,75.1,4095,2779,"2025-11-24 10:16:43",0,90,1,TERBUKA,TERBUKA
2286,27.6,75.1,3441,2543,"2025-11-24 10:16:47",0,0,1,TERBUKA,TERTUTUP
2287,27.6,75.1,4095,2838,"2025-11-24 10:16:51",0,0,1,TERBUKA,TERTUTUP
2288,27.6,75.1,4095,3600,"2025-11-24 10:16:55",0,0,1,TERBUKA,TERTUTUP
2289,27.6,75.1,4084,4058,"2025-11-24 10:16:59",0,0,1,TERBUKA,TERTUTUP
2290,27.6,75.1,4088,4095,"2025-11-24 10:17:03",0,0,1,TERBUKA,TERTUTUP
2291,27.6,75.1,4028,4095,"2025-11-24 10:17:07",0,0,1,TERBUKA,TERTUTUP
2292,27.6,75.1,3889,4095,"2025-11-24 10:17:11",0,0,1,TERBUKA,TERTUTUP
2293,27.6,75.1,3897,4095,"2025-11-24 10:17:15",0,0,1,TERBUKA,TERTUTUP
2294,27.6,75.1,3855,4095,"2025-11-24 10:17:19",0,0,1,TERBUKA,TERTUTUP
2295,27.6,75.1,3886,4095,"2025-11-24 10:17:26",0,0,1,TERBUKA,TERTUTUP
2296,27.6,75.1,3217,1627,"2025-11-24 10:17:32",180,0,1,TERTUTUP,TERTUTUP
2297,27.6,75.1,3201,2704,"2025-11-24 10:17:36",0,0,1,TERBUKA,TERTUTUP
2298,27.6,75.1,3889,2770,"2025-11-24 10:17:39",0,0,1,TERBUKA,TERTUTUP
2299,27.6,75.1,3649,2771,"2025-11-24 10:17:43",0,0,1,TERBUKA,TERTUTUP
2300,27.6,75.1,3282,2595,"2025-11-24 10:17:46",0,0,1,TERBUKA,TERTUTUP
2301,27.6,75.1,3206,1535,"2025-11-24 10:17:50",180,0,1,TERTUTUP,TERTUTUP
2302,27.6,75.1,3221,1662,"2025-11-24 10:18:00",180,0,1,TERTUTUP,TERTUTUP
2303,27.6,75.1,3912,3164,"2025-11-24 10:18:05",0,0,1,TERBUKA,TERTUTUP
2304,27.6,75.1,3738,3710,"2025-11-24 10:18:08",0,0,1,TERBUKA,TERTUTUP
2305,27.6,75.1,3888,3603,"2025-11-24 10:18:12",0,0,1,TERBUKA,TERTUTUP
2306,27.6,75.1,3884,3765,"2025-11-24 10:18:14",0,90,1,TERBUKA,TERBUKA
2307,27.6,75.1,3866,3743,"2025-11-24 10:18:18",0,0,1,TERBUKA,TERTUTUP
2308,27.6,75.1,4000,4095,"2025-11-24 10:18:27",0,0,1,TERBUKA,TERTUTUP
2309,27.6,75.1,4025,4095,"2025-11-24 10:18:35",0,0,1,TERBUKA,TERTUTUP
2310,27.6,75.1,3269,4095,"2025-11-24 10:18:39",0,0,1,TERBUKA,TERTUTUP
2311,27.6,75.1,2632,4095,"2025-11-24 10:18:47",0,0,1,TERBUKA,TERTUTUP
2312,27.6,75.1,3270,4095,"2025-11-24 10:18:52",0,0,1,TERBUKA,TERTUTUP
2313,27.6,75.1,3090,4095,"2025-11-24 10:18:55",0,0,1,TERBUKA,TERTUTUP
2314,27.6,75.1,4028,4095,"2025-11-24 10:19:06",0,0,1,TERBUKA,TERTUTUP
2315,27.6,75.1,3733,4095,"2025-11-24 10:19:10",0,0,1,TERBUKA,TERTUTUP
2316,27.6,75.1,3842,4095,"2025-11-24 10:19:13",0,0,1,TERBUKA,TERTUTUP
2317,27.6,75.1,3759,4095,"2025-11-24 10:19:17",0,0,1,TERBUKA,TERTUTUP
2318,27.6,75.1,3787,4095,"2025-11-24 10:19:20",0,0,1,TERBUKA,TERTUTUP
2319,27.6,75.1,4095,4095,"2025-11-24 10:19:27",0,0,1,TERBUKA,TERTUTUP
2320,27.6,75.1,4095,4095,"2025-11-24 10:19:37",0,0,1,TERBUKA,TERTUTUP
2321,27.6,75.1,4077,4095,"2025-11-24 10:19:41",0,0,1,TERBUKA,TERTUTUP
2322,27.6,75.1,4095,4095,"2025-11-24 10:19:47",0,0,1,TERBUKA,TERTUTUP
2323,27.6,75.1,4034,2800,"2025-11-24 10:19:52",0,90,1,TERBUKA,TERBUKA
2324,27.6,75.1,4034,2800,"2025-11-24 10:19:56",0,90,1,TERBUKA,TERBUKA
2325,27.6,75.1,4093,4095,"2025-11-24 10:20:05",0,0,1,TERBUKA,TERTUTUP
2326,27.6,75.1,4008,3056,"2025-11-24 10:20:10",0,0,1,TERBUKA,TERTUTUP
2327,27.6,75.1,4043,3009,"2025-11-24 10:20:17",0,0,1,TERBUKA,TERTUTUP
2328,27.6,75.1,4093,3045,"2025-11-24 10:20:40",0,0,1,TERBUKA,TERTUTUP
2329,27.6,75.1,3934,3630,"2025-11-24 10:20:44",0,0,1,TERBUKA,TERTUTUP
2330,27.6,75.1,4095,4095,"2025-11-24 10:20:46",0,0,1,TERBUKA,TERTUTUP
2331,27.6,75.1,4035,3383,"2025-11-24 10:20:52",0,0,1,TERBUKA,TERTUTUP
2332,27.6,75.1,4041,3861,"2025-11-24 10:20:59",0,0,1,TERBUKA,TERTUTUP
2333,27.6,75.1,3867,999,"2025-11-24 10:21:04",180,0,1,TERTUTUP,TERTUTUP
2334,27.6,75.1,3958,1979,"2025-11-24 10:21:09",180,0,1,TERTUTUP,TERTUTUP
2335,27.6,75.1,3906,2013,"2025-11-24 10:21:13",0,0,1,TERBUKA,TERTUTUP
2336,27.6,75.1,4020,1936,"2025-11-24 10:21:18",180,0,1,TERTUTUP,TERTUTUP
2337,27.6,75.1,3901,1962,"2025-11-24 10:21:23",180,0,1,TERTUTUP,TERTUTUP
2338,27.6,75.1,3944,1387,"2025-11-24 10:21:42",180,0,1,TERTUTUP,TERTUTUP
2339,27.6,75.1,4095,1520,"2025-11-24 10:21:52",180,0,1,TERTUTUP,TERTUTUP
2340,27.6,75.1,4003,1965,"2025-11-24 10:21:56",180,0,1,TERTUTUP,TERTUTUP
2341,27.6,75.1,4054,1882,"2025-11-24 10:22:03",180,0,1,TERTUTUP,TERTUTUP
2342,27.6,75.1,4095,935,"2025-11-24 10:22:06",180,0,1,TERTUTUP,TERTUTUP
2343,27.6,75.1,4040,1120,"2025-11-24 10:22:19",180,0,1,TERTUTUP,TERTUTUP
2344,27.6,75.1,3930,1857,"2025-11-24 10:22:23",180,0,1,TERTUTUP,TERTUTUP
2345,27.6,75.1,3954,1837,"2025-11-24 10:22:28",180,0,1,TERTUTUP,TERTUTUP
2346,27.6,75.1,3868,1988,"2025-11-24 10:22:31",180,90,1,TERTUTUP,TERBUKA
2347,27.6,75.1,3868,1988,"2025-11-24 10:22:32",180,90,1,TERTUTUP,TERBUKA
2348,27.6,75.1,4092,1684,"2025-11-24 10:22:36",180,90,1,TERTUTUP,TERBUKA
2349,27.6,75.1,4092,1684,"2025-11-24 10:22:37",180,90,1,TERTUTUP,TERBUKA
2350,27.6,75.1,3958,1609,"2025-11-24 10:22:41",180,0,1,TERTUTUP,TERTUTUP
2351,27.6,75.1,4025,625,"2025-11-24 10:22:49",180,0,1,TERTUTUP,TERTUTUP
2352,27.6,75.1,3894,4095,"2025-11-24 10:22:51",0,90,1,TERBUKA,TERBUKA
2353,27.6,75.1,3900,4095,"2025-11-24 10:22:53",0,90,1,TERBUKA,TERBUKA
2354,27.6,75.1,3981,4095,"2025-11-24 10:22:58",0,0,1,TERBUKA,TERTUTUP
2355,27.6,75.1,3780,4095,"2025-11-24 10:23:03",0,0,1,TERBUKA,TERTUTUP
2356,27.6,75.1,3829,4095,"2025-11-24 10:23:07",0,0,1,TERBUKA,TERTUTUP
2357,27.6,75.1,3869,2740,"2025-11-24 10:23:14",0,0,1,TERBUKA,TERTUTUP
2358,27.6,75.1,3786,2749,"2025-11-24 10:23:17",0,0,1,TERBUKA,TERTUTUP
2359,27.6,75.1,3795,2768,"2025-11-24 10:23:21",0,0,1,TERBUKA,TERTUTUP
2360,27.6,75.1,3858,2658,"2025-11-24 10:23:25",0,0,1,TERBUKA,TERTUTUP
2361,27.6,75.1,3895,4095,"2025-11-24 10:23:29",0,0,1,TERBUKA,TERTUTUP
2362,27.6,75.1,3810,2483,"2025-11-24 10:23:33",0,0,1,TERBUKA,TERTUTUP
2363,27.6,75.1,3781,4095,"2025-11-24 10:23:39",0,0,1,TERBUKA,TERTUTUP
